 Mon Jul  5 15:08:10 1993     box v98       s15s7b2    weaver      21364    8.25918972171771E+06     dtd(   1) = 6.73E-03   iter =  2
 mass   15.08144              681 zones
     energy    source    kinetic    internal  potential    total     produced   escaped     check              luminosity  3.276E+38
    initial             0.000E+00  3.614E+49 -6.517E+49 -2.903E+49                                           neutrino lum  2.394E+49
    present  0.000E+00  5.563E+48  4.621E+51 -5.222E+51 -5.955E+50  5.371E+52  5.428E+52 -1.081E+47              eff temp  4.502E+03
      rates  0.000E+00  4.356E+49  4.126E+51 -4.178E+51 -8.169E+48 -7.562E+48  3.276E+38 -6.072E+47                radius  3.346E+13
    moles/s -4.250E+25  3.190E+27 -3.070E+29  5.326E+13  3.727E+29  1.603E+26  8.020E+30
    maxzone        161        158        161        158        105        105          1
    
 zone      mass    zmass    radius     density     temp      ye      energy    velocity    entropy   pressure 
  128    1.18641   .01005  9.569E+07  9.963E+07  5.892E+09  .47093  8.930E+17 -8.567E+07  1.947E+00  3.324E+25
  129    1.19646   .00670  9.691E+07  9.355E+07  5.816E+09  .47154  8.752E+17 -8.633E+07  1.954E+00  3.078E+25
  130    1.20316   .00670  9.816E+07  8.886E+07  5.754E+09  .47201  8.607E+17 -8.698E+07  1.959E+00  2.890E+25
  131    1.20987   .00670  9.945E+07  8.434E+07  5.691E+09  .47246  8.460E+17 -8.762E+07  1.964E+00  2.711E+25
  132    1.21657   .01005  1.015E+08  7.889E+07  5.610E+09  .47299  8.275E+17 -8.855E+07  1.971E+00  2.497E+25
  133    1.22662   .01005  1.035E+08  7.270E+07  5.512E+09  .47355  8.051E+17 -8.944E+07  1.980E+00  2.258E+25
  134    1.23668   .01005  1.057E+08  6.687E+07  5.413E+09  .47406  7.767E+17 -9.028E+07  1.988E+00  2.037E+25
  135    1.24673   .01005  1.080E+08  6.142E+07  5.306E+09  .47450  7.550E+17 -9.106E+07  1.995E+00  1.831E+25
  136    1.25679   .01005  1.104E+08  5.630E+07  5.195E+09  .47488  7.329E+17 -9.177E+07  2.003E+00  1.641E+25
  137    1.26684   .01005  1.128E+08  5.151E+07  5.078E+09  .47519  7.101E+17 -9.239E+07  2.010E+00  1.466E+25
  138    1.27690   .01005  1.154E+08  4.703E+07  4.956E+09  .47545  6.868E+17 -9.290E+07  2.017E+00  1.305E+25
  139    1.28695   .01005  1.186E+08  3.713E+07  5.101E+09  .49791  8.007E+17 -9.338E+07  2.550E+00  1.157E+25
  140    1.29700   .01005  1.218E+08  3.368E+07  4.976E+09  .49792  7.692E+17 -9.366E+07  2.555E+00  1.022E+25
  141    1.30706   .01005  1.252E+08  3.055E+07  4.842E+09  .49793  7.367E+17 -9.371E+07  2.558E+00  9.015E+24
  142    1.31711   .01005  1.288E+08  2.773E+07  4.698E+09  .49794  7.035E+17 -9.353E+07  2.561E+00  7.926E+24
